Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
Hecho 973 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Accidente de tránsito,-38.962878,-68.047568,20/12/2024
Hecho 974 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Delito informático,-32.874499,-68.862382,02/03/2019
Hecho 975 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.985537,-57.502805,23/08/2024
Hecho 976 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Robo,-37.978634,-57.506406,08/09/2021
Hecho 977 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Robo,-24.748167,-65.46218,27/09/2019
Hecho 978 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Corte de servicios,-32.880708,-68.831165,20/08/2020
Hecho 979 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Accidente de tránsito,-32.873256,-68.862504,25/09/2022
Hecho 980 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Manifestación,-34.639919,-58.396283,18/04/2020
Hecho 981 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Corte de servicios,-26.804152,-65.182403,25/06/2021
Hecho 982 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Corte de servicios,-34.900339,-57.977841,19/08/2022
Hecho 983 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Accidente de tránsito,-34.58781,-58.383068,30/01/2022
Hecho 984 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.885961,-68.850415,17/01/2021
Hecho 985 en Mar del Plata,"Hecho sintético registrado en la ciudad de Mar del Plata, Argentina.",Corte de servicios,-37.994792,-57.52946,06/05/2018
Hecho 986 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.781917,-65.441122,20/12/2023
Hecho 987 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Incendio,-32.887462,-68.840258,07/10/2021
Hecho 988 en La Plata,"Hecho sintético registrado en la ciudad de La Plata, Argentina.",Evento cultural,-34.945385,-57.934282,14/01/2023
Hecho 989 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Evento cultural,-24.815109,-65.3953,06/11/2019
Hecho 990 en San Miguel de Tucumán,"Hecho sintético registrado en la ciudad de San Miguel de Tucumán, Argentina.",Evento cultural,-26.847777,-65.181509,07/02/2018
Hecho 991 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Manifestación,-24.780437,-65.395195,25/08/2019
Hecho 992 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Emergencia sanitaria,-38.935737,-68.04885,05/01/2022
Hecho 993 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Corte de servicios,-24.770076,-65.457482,05/05/2022
Hecho 994 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Robo,-38.96422,-68.084934,18/09/2022
Hecho 995 en Córdoba,"Hecho sintético registrado en la ciudad de Córdoba, Argentina.",Evento cultural,-31.457113,-64.157523,03/12/2022
Hecho 996 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Hallazgo policial,-34.603783,-58.352819,19/08/2023
Hecho 997 en Salta,"Hecho sintético registrado en la ciudad de Salta, Argentina.",Emergencia sanitaria,-24.794971,-65.460973,27/06/2024
Hecho 998 en Mendoza,"Hecho sintético registrado en la ciudad de Mendoza, Argentina.",Delito informático,-32.896274,-68.818549,22/09/2019
Hecho 999 en Neuquén,"Hecho sintético registrado en la ciudad de Neuquén, Argentina.",Evento cultural,-38.915118,-68.045657,09/09/2019
Hecho 1000 en Buenos Aires,"Hecho sintético registrado en la ciudad de Buenos Aires, Argentina.",Evento cultural,-34.638685,-58.354537,17/09/2019
